-1165, -265
1045, 69
-526, -443
-229, -608
697, 1253
-198, -611
-522, 176
582, -163
170, 252
-1111, -449
682, 34
371, -257
312, 195
-414, 692
-1885, -594
1003, -147
713, 186
464, -58
552, -146
-1256, -342
-405, 739
-351, -310
441, -115
86, 134
1193, -92
-743, -57
-355, 52
824, -579
-1336, 710
57, 71
496, -39
258, -105
-187, -919
185, 519
-188, 612
-458, -110
834, 34
-287, -377
-681, -244
1277, 134
-1430, 489
556, 253
46, -141
479, -829
-616, -114
62, 671
245, -3
164, 539
-519, -30
-86, -1160
-17, -333
10, 773
560, 263
347, 388
-145, -305
-1194, -268
818, -361
-1058, -6
4, 119
817, 634
919, -316
-775, 121
153, -592
-140, 657
-1053, -141
267, -1060
369, 69
792, 770
-36, 532
192, 231
-1411, -575
-44, -1048
-23, 865
1503, -21
-669, -975
-27, 777
-223, 1129
-200, -382
331, 217
-486, -1354
-10, -3
425, -92
102, 221
261, 919
141, 750
-803, -1626
-753, -190
209, 779
1067, -15
-205, -1113
704, 537
-848, -36
277, 1061
-815, -140
1013, -329
-1024, -377
-104, 306
1337, -274
-412, -400
126, 323
-607, 517
235, -160
-236, 47
-522, -161
57, -776
733, 349
29, -175
103, 596
397, -511
-557, 302
-796, -634
-53, 94
365, 686
343, 151
151, -587
555, 281
-992, -175
-123, -502
121, 683
-177, 31
394, -174
-404, -53
-318, 211
756, -86
-54, -38
238, -58
-1073, -835
669, 671
193, 583
297, -485
-83, 283
-441, 22
200, -529
-490, 264
624, 473
166, -1022
382, 39
-177, 563
-878, 287
-127, -225
84, 233
891, -106
648, -505
-986, 225
-523, 330
421, -195
-40, 125
-14, 544
-50, -528
-675, -56
1006, 70
-26, 736
411, -528
-764, 49
103, -1015
-94, 737
-130, 747
123, -73
356, -225
-220, 206
268, -1298
-247, 301
702, 18
-528, 918
-872, -489
665, 154
-367, -47
592, -246
522, -155
-94, 652
-128, -171
-774, -226
366, -239
106, 154
354, 559
-489, -416
638, 450
251, 487
-431, -1691
-993, 926
276, -239
860, 63
669, 92
-520, 431
-54, -594
-1204, -290
148, 51
1067, 1084
234, -869
-195, 372
661, -705
-1088, 468
-879, -190
537, -171
758, 326
-722, 339
418, 53
654, -786
19, 198
-1265, -270
422, -36
-318, 1224
-380, -658
1444, -84
948, 340
-984, 395
-575, -773
-428, -344
43, 347
62, 227
744, 288
308, -63
-401, -663
-719, 44
266, -513
544, 1987
-587, -1351
-319, -391
341, 276
52, -390
560, 688
252, -345
-973, -64
155, 820
145, -423
-173, -129
-226, -664
321, -576
352, 929
147, 767
-572, 88
144, -853
-508, 33
467, 350
-232, -221
525, -470
-746, 475
458, 393
443, -397
-94, 169
-581, -447
566, 78
-662, 259
302, 65
-57, 230
129, -288
227, -1318
-92, 721
89, 12
-50, 705
-808, 639
-322, -284
856, -787
113, -538
602, -433
-980, 637
388, -179
483, -107
83, 581
-801, 380
-10, -173
-167, -738
51, 581
352, -835
442, 636
-405, -332
-104, 608
809, 554
-719, -1162
-297, 408
-481, -376
1001, 496
475, -110
-384, -1088
-671, 401
691, 1047
-271, 440
328, -428
-730, -810
-33, -658
489, 553
938, 633
-732, -29
-453, -250
26, 189
297, -278
355, 545
94, -295
-1205, -439
919, -166
-101, 228
-380, 93
388, -50
475, 95
-656, 98
706, 262
-1538, -358
665, -419
63, -37
837, 191
162, -100
-163, 344
-599, 577
-1113, 356
1018, -1087
498, -362
84, 407
148, -672
12, 445
280, 1587
-702, -768
-689, -166
679, -632
78, 280
1, 381
548, -95
-465, -691
-391, 515
148, 415
709, -111
-937, 85
339, 156
-540, -507
802, -242
100, 244
-505, 417
-166, -188
233, 236
92, 75
-239, -239
-9, 254
441, -604
-246, -317
356, 959
-538, 120
-31, -541
493, 541
-351, -483
490, -505
35, 109
-1043, 569
759, -79
-240, -91
71, -98
543, -464
-383, 678
-562, 129
-428, -285
964, 376
-358, -327
532, 380
-460, -679
-264, 623
146, -468
41, 1070
251, -811
127, 200
-832, -403
192, 66
-483, 3
1505, 513
-482, 179
161, 467
-425, -1793
-859, 434
-15, 622
1157, 260
462, 44
-378, -407
-805, 512
-165, -730
-55, -370
611, 355
581, -328
-228, 1394
-699, -663
-448, 91
909, -230
-374, -287
52, 213
405, -561
-397, -295
-140, 707
745, 892
-777, 216
159, -729
-183, -408
-29, -967
469, 1266
87, -548
11, 1099
-863, -935
224, 714
191, 147
447, -1050
-303, -390
103, 145
-1354, 942
1233, 217
676, -354
-526, -321
244, 506
-1018, -382
-58, 810
276, -773
798, -1024
-107, 1374
-575, 117
180, 4
-39, 366
248, -930
32, 232
258, -82
-562, -119
-63, 200
369, -469
289, 663
52, 882
449, -381
-1022, -1178
428, 510
50, 268
-114, -777
-369, -6
266, 1297
492, 133
126, -445
-530, -472
-349, -791
517, 621
-634, 491
209, 743
7, -619
809, -447
-840, 149
-125, -40
145, -176
430, -291
-683, 591
481, -76
-563, 132
354, 63
-172, -1092
348, 836
-278, -145
-266, 231
89, -904
765, 583
-904, 212
795, 487
-1049, -717
190, -522
823, 750
-803, -455
-77, 445
787, -144
-442, -355
-242, 739
-443, -908
404, 983
-306, -536
605, 115
-172, -409
-609, 236
614, 326
57, 320
-92, -206
-261, 128
-387, 149
368, -807
759, 137
-607, -365
-84, 750
-3, 101
-269, 232
-131, -869
656, 535
-282, -69
91, -666
-290, 296
209, 286
-147, 216
-8, -437
73, 64
536, 417
17, 330
-176, -277
-579, -1233
265, -23
28, 848
11, 1286
94, -723
426, -548
190, -250
-788, 45
610, -273
-825, 171
650, -177
-212, 947
-129, 251
626, -800
-12, -181
-452, -254
305, -64
-685, 526
28, 74
-295, -263
230, 562
202, -881
571, 502
255, -296
-836, 161
535, 379
-283, 371
-535, 209
399, -63
389, -45
203, -686
-718, 233
471, 93
238, 55
-418, -535
-127, 548
366, 500
-91, 38
-60, -723
697, -64
-518, 60
-848, 584
249, -159
-76, -382
752, -12
-80, -144
122, 223
-343, 839
-492, -374
360, -598
131, -3
-64, 116
-737, -166
904, 129
561, 597
31, 104
-1035, -356
-91, 63
121, -441
583, -531
-550, 758
477, -334
980, 232
-917, 732
-520, -605
215, -3
-459, -552
224, 151
288, -305
82, -34
356, 727
-214, 310
-393, 152
87, -1275
-267, 434
-10, -75
138, 39
591, -190
321, 508
-688, -21
-122, -584
301, 522
-706, -1277
313, 1010
121, -13
384, 874
273, -789
-1046, -214
216, -568
210, 269
441, 600
-443, -532
-125, 1016
86, -112
-50, -1108
102, 658
-70, -448
-185, 6
-122, 2
761, 298
-469, 548
-175, 36
598, -320
-1001, -973
430, 617
233, -99
-249, -146
237, 40
204, 273
-380, -121
-60, 248
164, -859
-237, 983
-327, -332
306, -383
435, -331
-38, -67
-442, 1166
-107, -337
297, -1
-311, 112
6, -597
495, 465
-779, -210
944, 341
93, -1211
-459, 595
-115, 971
-340, 235
-199, -465
810, -381
122, -354
548, -372
-846, 233
491, 625
-571, 443
-48, 42
-73, -571
110, 277
528, -767
500, -70
-239, 184
-1104, 232
78, 34
77, 677
-11, -858
438, 295
-481, 20
225, 195
653, -594
-159, -445
-984, 1018
881, -165
-863, -287
-54, 903
823, -840
-186, 445
188, 37
-355, -467
-131, -254
-358, 314
546, 57
-179, 661
321, 221
190, -442
-905, -478
666, -460
-115, 158
64, 724
120, 425
157, 181
-685, -718
254, -537
-288, 181
724, 316
302, 433
-317, -660
279, -34
-417, -176
-523, 737
-77, 626
862, -1646
-381, -47
873, 1084
-919, 648
313, -1482
-345, -93
177, 399
-674, 547
554, -274
-523, -73
877, 245
715, -455
-1168, -77
-473, 48
-731, 499
1783, -504
-402, 255
-361, -21
531, -461
-432, 36
-4, -72
-15, 362
563, 51
-28, -7
-1318, -248
903, -50
256, -229
260, -255
-755, 381
-691, 171
1111, 631
570, -317
-469, -1078
-428, -520
-486, 1129
724, 151
288, 400
-505, -135
83, -347
329, 153
-246, -230
-374, -795
304, 64
168, 1207
445, 634
-560, -229
76, -1123
-343, 119
149, -491
150, 113
250, 1149
-107, -180
-644, 20
-37, -137
370, -811
-62, -298
506, 1496
-626, -357
157, -537
116, 780
-248, -435
165, -259
-368, 496
462, 448
-204, -738
-514, 537
935, -555
-997, 199
1097, -249
-536, 967
-470, -182
177, -678
288, -414
590, 146
-724, 475
-48, 245
451, 43
-652, -205
308, 9
927, -367
-796, 462
180, 30
-636, -436
323, 813
6, -2
587, -644
-168, -202
-440, 91
314, 34
-492, 174
681, 366
-870, 290
385, -682
141, -347
59, -40
245, -156
-171, 756
-266, 1021
512, -887
-1321, -587
150, 38
-199, -913
-462, 845
1022, -106
-936, -127
-169, 609
488, -493
542, -422
-828, 310
-25, 398
1202, 182
-687, -737
628, 185
-818, 466
-79, -124
533, -240
-3, 366
156, 333
-143, -707
-1127, -815
1308, 624
163, 264
167, 559
-667, -54
6, 16
-261, -820
904, -91
-148, -109
-170, 684
-81, -220
-173, 208
317, -70
-806, -194
923, 338
-91, -672
-634, 557
286, -400
-111, -103
-131, 376
-229, 623
723, -970
81, 357
-855, -25
48, 93
580, -267
-673, -45
-2, 254
765, -363
155, 325
313, 155
-778, -123
-356, -943
-170, 1217
63, -250
1129, -88
247, -251
-805, -99
-341, 202
-546, -72
624, 424
737, -1006
-111, 1033
-129, 50
-701, -81
540, -1089
-441, -42
430, 855
158, 1261
-105, -1937
298, 658
-631, -493
129, 968
-484, -418
672, -361
240, -38
-404, -181
-613, 499
477, -302
49, 176
183, -193
377, 699
-254, -895
-540, -126
-640, 313
1588, 7
-318, 287
290, 178
-31, -381
-661, -531
-47, 1133
-145, -230
390, -875
145, 434
216, 178
-127, -527
585, 655
-458, 465
-946, -186
362, -908
-2, 278
260, 342
350, -209
-91, -168
380, 238
-61, -728
-968, 818
-95, 507
68, -264
274, -841
854, 518
195, -202
-913, -704
333, 681
-382, 867
-458, -510
694, -195
107, 174
320, 138
-150, -783
-182, 575
-390, -559
-102, 573
139, 165
-60, 263
547, 40
-99, -463
1, 159
-428, -1245
-386, 820
544, -18
-35, 685
9, 368
728, -716
-993, 32
268, 458
-342, -1272
186, 210
75, 334
461, -172
-108, 738
71, 1
-666, -217
-251, -132
34, -821
418, 177
825, 623
-308, -165
-174, 33
-480, 460
-1056, -269
1568, -182
-653, 527
868, -606
57, -221
-376, 403
-278, 161
-40, -100
-128, 392
304, -121
334, -463
-412, -76
-138, -214
190, 46
154, 435
-597, 347
391, -691
-90, 382
-450, 212
167, -622
23, -274
443, 508
25, 453
-690, -105
514, -558
106, 131
-451, 15
172, 1000
-23, -1061
-120, 239
706, -54
-500, -472
199, 270
86, 322
-703, 29
-60, -537
147, 446
50, 72
378, -11
183, -150
-296, -278
-453, 729
948, -269
-383, 88
140, -784
-988, 551
390, 444
85, -655
1701, 136
-764, 291
-846, -328
833, -660
-1114, 903
91, -87
421, 155
140, 579
362, -1525
589, 582
-1252, 497
-69, -713
-39, -334
334, 907
3, 231
-728, -545
590, 328
836, -679
-456, 499
-493, -583
-175, -439
-53, 615
44, 752
-180, -32
368, -122
597, -498
35, -705
-1093, -263
99, 1041
-172, 461
-30, -81
717, -400
-297, 9
-143, -125
-168, -75
83, 53
-124, -5
63, 366
-45, -357
-216, 201
349, 336
139, -438
128, -431
-575, -342
-48, 1043
914, -152
-346, 25
33, -908
-448, 107
-121, 202
-176, -117
699, 218
-65, 268
-26, -45
-506, -28
263, -430
274, -65
-594, 3
317, 255
875, 416
-493, 713
-269, -494
-518, 239
92, -1296
170, 1390
442, 4
-312, -15
-22, -278
858, 249
-795, -653
-570, 31
690, 328
153, 477
-285, -307
184, 401
-359, -490
356, -682
367, 1241
-978, -632
153, 345
145, -107
262, 370
750, -608
-951, -305
-4, 894
-161, -558
-290, -76
701, 304
307, 186
-276, -189
-298, 59
-173, -776
-163, 1236
698, -567
-175, -265
-285, 207
201, -132
-184, 750
612, -1136
-445, 522
637, 376
-989, -914
299, 349
-7, 245
-3, 137
266, -38
92, -28
99, -269
-672, 134
129, -296
-86, -306
684, 1276
-373, -336
-503, -78
113, -227
325, 130
-155, -466
-264, 17
612, 988
54, -292
-147, -498
-475, 228
-365, 82
608, -802
12, 1066
825, -158
-247, -141
-38, -89
-856, 45
-713, -142
-296, -465
1474, 1208
956, 179
-486, -726
-1119, 140
44, -605
-179, -97
604, -102
-448, 826
-283, 300
977, 144
-20, -312
-88, -104
-555, -883
0, -201
-310, 1057
216, -625
521, 594
517, -231
-558, 865
330, -382
74, -657
-672, -157
343, -253
-301, 197
890, 945
-500, 481
160, -217
454, -1008
-313, 389
-1051, -454
494, -30
366, 11
595, 865
90, -573
-679, 36
-1077, 317
712, 182
829, -115
-95, -504
-544, -975
533, 607
-279, 1040
-120, 87
-403, 401
769, -270
218, -964
-357, -412
426, 351
138, 704
-1174, -686
-69, 826
608, 264
1322, 74
-721, -561
-565, 61
-414, -916
774, 574
-51, 193
-458, 45
66, 71
784, 794
-548, -1051
-376, -163
246, -309
-237, 151
302, -38
-39, 287
183, -778
-555, 1669
736, -1130
-382, 324
73, -286
123, -797
-636, 807
348, 290
303, -594
65, 707
-559, -635
753, 357
-615, -639
89, 910
-349, -109
45, -507
364, -290
-4, 496
406, -146
-210, 99
-463, -244
139, 734
-34, -225
-273, -1069
217, 109
966, 990
-56, -90
-837, -758
42, 105
-359, -156
578, 906
-34, -542
-87, 168
-419, -543
824, 0
-374, 84
-228, 680
-606, -530
545, -132
190, 378
-395, -387
601, 160
211, -104
-918, -31
31, -8
281, -551
-290, 389
328, 570
749, 305
-815, -351
-641, -1005
701, 211
-412, 153
697, 40
74, 1109
-195, -618
-160, -954
70, 688
-386, -471
638, 683
-431, 396
-59, -2118
264, 664
205, 1287
-594, -4
-89, -483
-136, -60
605, -437
423, 61
-522, 26
-535, 89
378, -419
-45, 629
676, 608
-593, -655
629, -192
-92, -288
-1071, 134
712, -137
297, 371
350, 170
-497, 650
-417, -865
595, -529
-619, -16
779, 1021
-321, -851
-177, 435
72, 456
-90, -164
-333, -728
-112, -294
834, 622
-190, 878
143, -737
238, 364
-544, -362
-323, -575
320, 675
782, 7
-821, -235
-200, 643
761, -417
194, 577
-40, -863
-1071, -340
-239, 694
1042, 234
141, -390
-667, -18
244, 707
916, -928
-642, 305
-115, 507
-33, -305
-525, -446
293, 99
178, -188
-356, -355
242, 1168
158, -586
-175, -392
491, -110
-278, 79
-507, 712
-15, -961
423, 133
-44, 358
435, 184
-111, -414
-1168, 169
90, -594
1143, 169
394, 19
-798, 555
-475, -465
-47, -114
-313, 381
1467, -158
75, 547
-552, -1248
-820, 27
346, 627
-393, 17
1184, -135
-354, 628
221, -447
-508, -363
72, -17
-473, -479
354, 1356
-10, -792
594, 313
-261, 604
-726, -1051
-103, -365
805, 1125
498, -1770
-1013, 522
50, 1544
504, -483
-551, -532
272, -367
-455, 196
-335, 59
672, -95
1164, 325
-1466, -396
94, 235
107, 66
-514, 107
602, -776
144, 537
-251, 479
271, -583
-570, -565
537, 46
20, 209
-896, 713
14, -100
195, 141
323, -1104
325, 205
43, 325
-339, -461
-378, 266
-291, 756
304, 553
934, -817
-413, -558
-619, 75
219, -674
-30, 1331
459, 374
-446, -620
483, 229
-401, 1
206, 26
-942, -99
528, -163
957, -272
-639, 911
-471, -23
-194, -601
1171, 553
-717, -179
52, -653
407, 478
-743, 197
86, -421
-109, 183
220, 308
340, 74
527, -76
-1019, -613
180, 325
-420, 1080
480, -1416
-391, -198
559, 1482
-358, -432
731, -675
-732, -224
-247, 670
472, 233
-92, 45
-1065, -552
814, 122
-1, 223
826, 117
-342, -359
922, -51
-1838, 499
541, -247
-82, -260
27, 430
637, -901
242, -175
391, 906
-345, 207
-631, 157
264, -676
179, -656
-628, 554
-80, -45
346, 937
790, -131
-380, -630
392, -565
-59, 11
-1184, 750
-123, 575
144, -638
835, -61
231, -247
562, 78
-498, 155
-257, -75
-813, 178
117, 41
291, 194
-153, -334
697, 213
-343, -454
304, 514
-178, -366
-323, -161
-739, 352
70, 214
642, -247
374, 10
-18, -165
-629, -46
664, -1
-393, 639
-335, -418
949, 38
-743, -278
230, 84
228, 893
-153, -752
-267, -1100
-249, 982
486, 445
82, 56
-260, -821
-36, -126
-49, 490
-424, 749
-64, -776
-23, 376
662, -388
857, -203
-859, -25
-522, 491
180, 624
-39, -1196
-288, 245
481, 37
80, 356
-179, 218
629, -1027
-221, 377
-14, 11
-620, 124
-99, -673
609, 951
-937, -136
1389, -253
22, -652
-22, 458
-343, 641
-720, -802
-551, -292
883, 656
-95, 791
628, -723
-236, -228
-66, -233
-511, -237
-682, 1454
1003, -224
-58, -1079
-280, 216
837, 653
-508, -220
-379, 24
-30, -58
162, -635
298, 192
575, 97
-165, 204
-889, 489
221, -43
-605, -829
225, 178
843, -186
792, 263
-1044, -251
88, 349
-1337, -395
1071, 253
83, 552
117, -769
72, -256
-108, 24
442, 861
-448, -586
-403, 487
82, 38
896, -676
-127, -88
-1181, -155
265, 682
452, -3
607, -365
-54, 661
-688, -388
-397, -717
64, 27
338, 144
-3, 1105
-130, -782
43, 440
563, -164
-422, -183
995, -537
-1243, 47
-653, 654
734, -133
258, 349
575, 54
-42, -129
37, -984
-403, 112
-507, -1032
227, 939
-81, 58
947, -57
-524, 901
483, -1075
-777, -457
-430, 896
-205, -220
933, -372
-541, 52
92, -5
759, 96
-94, -313
-78, 890
-113, 29
-918, -384
22, -581
304, 590
460, -683
765, 1036
45, 166
-1098, -440
-462, -519
-31, 352
672, 254
546, -43
-403, -139
-357, 366
1053, -115
-744, 163
99, -322
387, -186
-1022, 633
368, -602
59, 923
173, -159
958, -458
-1239, -222
800, 378
-649, -125
785, -238
-333, 514
-513, 164
310, -446
930, 461
-121, -676
-496, 453
579, -9
-1055, -211
-315, 818
1104, -119
341, -909
-941, -176
386, 741
-257, 465
-366, -701
401, 12
357, 110
244, -909
-1102, 646
488, 473
-576, 381
464, -297
516, -779
-372, -631
1087, 581
-1068, 901
-612, -81
-204, -92
915, -48
-248, 9
359, -1293
-14, 704
-325, 590
-67, 886
-355, -638
350, -530
-106, -206
44, 146
265, 250
-551, 421
376, 478
571, -980
4, -811
-1053, 42
-507, 1046
790, 51
1001, -78
-549, -122
-515, -960
58, 461
429, 514
24, -378
415, 487
-1477, -476
345, 65
1052, -235
-975, 20
688, 297
827, -350
-879, 171
-926, 547
522, 91
795, -553
-446, -7
370, 7
-494, -44
805, 29
-564, 550
-742, -200
325, 83
945, -112
-598, 357
-183, -1258
743, 153
-288, 471
-288, 236
-228, 633
-113, -585
705, -304
49, -211
32, 1003
-393, -1266
-292, 459
3, 134
-168, -52
406, 797
704, 63
-576, -998
445, -355
-811, -108
-170, 246
94, 509
-113, 673
124, -82
561, -228
499, -1279
-469, 551
-1005, 168
492, 508
-37, -309
96, 238
120, -498
-455, 565
1582, -204
-979, 971
-686, -1536
816, 652
-296, -1069
-760, 1263
571, 79
632, -50
69, 28
-72, 10
411, -496
-1226, 347
266, -428
-117, -71
-19, 600
345, -465
194, -604
-152, 1690
160, -929
-322, 102
-46, 160
565, -589
-374, 128
-442, -272
331, 558
535, 87
-532, -503
-112, 1249
145, -657
644, -612
147, -329
-1201, -125
-47, 478
-18, 712
831, 116
106, -844
561, 835
-588, -863
-528, -650
334, -55
177, 557
-233, 581
-628, 228
262, -493
1093, 381
74, -996
-409, -38
-115, -222
-700, 1372
-544, -302
694, 248
1198, -1157
180, 855
-663, 48
-539, -32
-160, -148
-118, -104
973, -363
-359, 521
492, 291
-23, -1008
-433, 228
-789, 1062
515, -164
691, -838
-656, 113
11, -834
484, 1208
-674, 333
-755, -178
679, 780
1249, -1344
-1019, -509
267, 400
-269, 343
-269, 370
-776, -366
772, 365
568, 211
-286, -1178
-91, -374
-582, 731
822, 407
-354, -276
-563, -737
-132, 415
795, 286
-463, 1028
258, -504
479, -1382
-651, 358
-215, 40
111, 610
343, 508
-539, -655
-687, 416
1432, -710
-200, 212
-333, -204
-247, -579
-69, 409
221, 168
301, 902
-745, -72
-168, -776
612, 77
674, -384
-874, -24
-111, 453
-314, -792
389, 28
-67, 603
702, 535
7, -717
-1142, 62
-40, -784
223, 377
522, 492
-1018, -78
1246, -206
-479, 796
426, -166
97, 332
-518, -1300
-1095, -467
439, 906
1367, 606
-690, 683
-229, -317
526, -1385
421, 516
-291, 30
-862, 552
-512, -181
588, -358
1100, 46
-451, 24
120, 974
-101, -1124
114, 131
-399, 311
138, 456
-101, -1175
-481, 436
373, 457
888, 91
-824, -115
-37, -68
603, 450
-661, -310
-527, -523
-35, -509
570, 945
600, 248
-41, -124
662, -539
-666, 551
-359, -762
-1381, 1105
1391, -1143
48, 386
919, 197
6, 677
-1324, -464
47, -578
1142, -139
-1699, 353
895, -284
79, 1196
392, -400
311, -1023
-535, 206
-196, 996
-1388, -825
1854, -306
-119, 1300
-72, -386
-88, -493
-27, -143
79, -413
-704, 439
493, 737
956, -142
-870, 374
323, -767
-448, -121
-21, -479
626, 846
-518, -475
353, 1450
-112, -1175
178, -429
-463, 753
562, -189
-42, 24
-420, -387
620, 326
-629, -295
106, 515
-412, 171
669, -331
88, -28
-156, -181
665, 104
-1159, -170
291, 37
38, -401
-103, 743
684, 318
-22, -217
-996, -715
-13, 13
679, -39
-41, 279
184, 644
-633, -823
-81, 349
-282, 714
229, -1365
86, 466
45, 450
701, -542
-52, 297
-1309, 71
-730, 357
1253, -7
62, -743
-285, -142
1464, 607
-974, 753
-833, -142
-283, -425
1031, -972
34, 673
176, 611
-564, -322
633, -549
-205, 962
-406, -464
160, 34
641, -116
-1212, -152
931, -503
-55, 789
225, 87
-223, 408
-238, -515
387, -35
-137, -1110
-557, 367
993, 608
-56, -270
-764, 639
590, -61
-160, -1048
29, 289
35, 484
-250, -333
272, 635
126, -490
-154, -133
-196, -335
225, 666
-340, 138
898, 47
-739, -387
-3, -739
-214, 522
514, 716
-300, 143
775, -747
-324, 37
-467, 158
-558, 321
424, 207
584, -1150
-40, 208
-315, 526
-167, -202
275, 95
110, -1067
17, 761
-865, 157
833, 671
-487, -922
62, -653
208, 1074
146, -895
-22, 21
-97, 634
357, 877
-972, -1129
431, -441
191, 504
887, -418
-815, -546
-277, 959
-377, 462
785, 569
440, -1978
-803, 480
201, 277
-457, -145
40, 690
791, -566
-197, -122
-502, 527
891, -148
-546, 373
-92, -972
206, 198
-863, 96
75, -371
1475, 548
-214, 791
354, -917
-1017, -565
-467, 444
23, -80
421, 204
817, -562
-50, 1042
-572, -1844
41, 1221
298, 670
-354, -761
-91, -436
114, 34
-19, 342
-825, 518
1196, -397
248, -99
-244, 124
-641, -666
-531, 236
953, 551
-478, -493
49, -330
-109, 245
208, 379
144, -853
-29, 439
-399, 355
-103, -45
555, -633
-22, 207
-43, -102
-467, 240
44, 157
847, 532
-332, -699
-86, -901
-109, 463
-127, 413
37, -189
-124, 432
119, -242
155, -664
-91, 142
514, 843
-678, -798
1121, -103
-733, 385
80, -288
-891, 647
1612, 418
84, -351
-157, -338
-528, 554
34, 59
-23, -155
-453, -942
759, 103
-957, 1012
644, -306
150, 315
166, 143
-234, -956
43, 538
-534, -33
678, -731
-524, 908
-393, -188
674, 174
624, -884
-219, 1031
47, 367
-439, -476
132, -194
-318, -206
-645, -786
1100, 797
95, 264
92, 493
29, 224
-426, -389
-232, -946
157, 65
363, 516
-746, -304
557, 290
103, -138
-158, 535
-136, -41
233, -356
-775, -221
740, -94
-369, -95
57, 374
47, -250
-118, 310
661, 13
-785, 647
292, -414
126, -392
156, -923
-260, 1119
398, -269
-908, 969
384, -222
422, -431
-7, -449
615, 584
-566, -456
-521, -130
-6, 831
-74, 197
1086, -836
-327, 82
470, 277
-396, -63
-1633, -69
1483, -401
-153, -21
335, 454
-163, 157
-401, -262
-849, -426
350, 113
1358, 107
-730, -213
-20, 394
-456, -222
873, 356
-923, -303
-631, -539
988, 641
555, -97
58, 866
-357, -409
-164, 83
118, -462
-1155, -366
805, 86
425, 751
19, 114
-17, -90
-445, -178
-75, -306
925, 15
-515, 109
-862, 39
577, 161
616, 3
-1030, 458
482, -255
385, -701
27, 124
-95, 201
-362, 990
334, -124
-590, -348
360, -588
431, 414
12, -285
501, -43
-777, 856
-417, -246
384, -423
154, 711
661, -556
-878, -125
192, 135
-71, 634
503, -273
102, 426
-1132, -419
1387, -238
-624, 191
-474, 63
700, 791
-583, -1016
106, 100
774, -12
-988, -65
67, 166
-761, 174
789, -377
694, 150
-534, 197
86, -573
-367, 143
-800, 109
860, 360
716, -247
-821, -477
453, 162
15, 487
-24, 328
-1016, -317
396, -519
410, -603
112, 435
6, 1333
648, -364
-403, -241
-627, -660
-681, -862
77, 744
1475, 595
-843, 283
513, -541
-487, -201
85, 325
-73, -119
-548, -296
776, 270
272, -471
-278, 136
-226, 893
-168, -472
-508, -430
1262, 69
-1356, 172
419, -415
1194, 371
-653, 264
-251, -200
-511, -351
545, 168
-162, 626
-137, -443
886, -397
280, 235
-382, 458
-772, 272
-101, -403
212, -324
305, 774
483, -357
506, -807
-270, 725
-885, -372
-633, 918
570, -309
590, -593
-328, 290
81, 50
486, -248
-371, 324
291, 125
-461, -19
-250, -266
-425, -188
846, 190
-88, 724
397, -615
-471, -153
258, -166
-381, 662
28, -609
-158, 913
-506, -882
1055, 462
-437, -490
-121, 77
-199, -113
595, 22
415, 448
-892, 32
-368, -144
164, 136
362, -649
31, 32
-634, 115
1148, 659
569, 886
-776, -539
-695, -614
357, -449
64, 565
-720, 161
1203, -169
-275, 69
252, 509
-11, -409
-684, 64
-214, -426
-206, 325
1277, -1030
-537, -135
-484, 898
594, 1090
-234, -44
797, -1056
-506, -725
-288, -47
-1321, 94
950, 738
1024, 1060
301, -577
-1009, -198
85, -983
-48, 561
380, 33
-407, 37
-112, -32
584, 389
-836, 36
498, -662
1224, 881
88, -684
-249, -78
39, 707
218, 80
-42, 17
-849, -426
489, 65
904, -176
-978, -91
-214, 405
556, 53
201, 87
-322, -591
4, -50
3, 559
99, 236
-747, -699
686, 546
-175, -549
-58, 186
-145, -206
235, 81
36, 867
145, -314
-450, -12
-118, -454
560, -649
-80, 473
-640, 197
1041, 619
-367, 575
79, -662
-446, -134
-346, -392
446, -662
-295, 1557
573, -238
71, -3
481, 114
-1382, 128
-306, -802
1139, 541
-916, -231
1014, -115
-81, 279
162, -15
-450, 272
67, 118
-385, -554
-65, -477
-157, 313
662, 635
388, -24
-70, -320
-76, 340
-735, -628
-41, 292
168, 308
-391, 273
1006, -583
175, 433
-23, -395
-1148, 205
-655, 109
1183, -571
243, 566
-755, 594
412, -465
779, -401
-665, 209
182, -549
-761, 730
-89, -20
454, 161
-121, 440
161, -763
319, -134
-157, -386
78, 164
-729, 684
122, 182
61, 298
451, -580
171, -801
-948, 314
1105, 322
61, 625
-412, -497
-1079, 710
983, -892
328, 27
-219, 384
-293, -199
-224, -152
1182, 776
-1233, -397
338, -142
199, 78
-466, 49
104, -463
780, 100
-174, 736
-526, 298
126, -481
-175, -92
105, -545
812, 500
-393, 237
-603, 325
360, 141
-198, -67
-393, -968
486, 198
360, 408
-631, 162
424, 202
76, 43
-190, -271
293, -375
-212, 608
-635, -35
159, -296
1035, 70
272, 84
-311, -66
-357, 102
-730, 746
-15, -1427
844, 1668
484, -1457
-217, -143
-774, 604
311, 83
693, 671
-465, -768
-466, 121
496, 123
-112, -1497
-600, 1164
820, -65
-131, 722
92, 19
-43, -453
-76, -294
-431, 25
850, 456
-945, -433
248, 679
182, -163
157, 9
-108, -326
200, -169
-438, 619
150, 342
158, -1199
-995, 159
735, 793
253, 23
-254, 77
204, -793
-130, 319
166, -305
-765, 140
524, 238
-35, -98
