  12,   1193,   5234,   5164
  10,    946,   3242,   3294
   3,    337,  -3202,  -3186
   8,    712,   7824,   7872
  12,   1152,  -4787,  -4823
   1,    129,  -5943,  -6201
  10,    916,  -7298,  -7370
   4,    306,  -4990,  -4903
   9,    885,  -5701,  -5715
  11,   1079,  -3850,  -3870
   5,    506,  -7621,  -7657
  10,    995,  -2050,  -2094
   9,    901,  -3810,  -3820
   9,    869,  -2491,  -2354
  10,   1017,  -1280,  -1308
   6,    512,   -571,   -637
  12,   1122,   7946,   7973
   9,    937,    286,    313
   5,    530,   4667,   4702
  10,   1051,   1320,   1312
  13,   1276,  -1483,  -1481
  10,   1013,  -5376,  -5400
   8,    722,  -4464,  -4407
  13,   1286,   6709,   6718
  10,   1017,   1320,   1358
   8,    746,   3039,   3008
   8,    751,   5194,   5105
   3,    320,  -3202,  -3604
   9,    916,    286,    317
  12,   1141,  -5823,  -5824
  12,   1215,   2998,   2994
   9,    859,  -6587,  -6580
   9,    865,   1605,   1606
  12,   1151,  -5823,  -5795
   6,    594,  -6831,  -6729
   8,    687,   7824,   7915
   5,    508,  -7621,  -7643
   1,    150,  -1847,  -2395
   6,    575,  -5457,  -5490
   8,    686,   3728,   3810
   9,    877,   5701,   5715
  12,   1154,   5823,   5868
   9,    907,   7946,   7950
  13,   1330,   1483,   1563
   9,    858,   5701,   5670
  10,    946,  -7298,  -7362
   4,    446,  -6105,  -6148
  12,   1201,   2998,   2962
  13,   1298,  -6709,  -6733
  11,   1120,    246,    236
  12,   1122,   7501,   7528
   9,    865,   1605,   1686
   1,    134,  -5943,  -5577
   5,    497,  -3525,  -3722
  13,   1307,  -6709,  -6678
   8,    692,   4464,   4551
  12,   1115,  -4787,  -4850
  12,   1206,  -2958,  -3002
  10,    948,    894,    895
  13,   1354,   2613,   2558
   8,    741,   7824,   7832
   9,    913,   -246,   -297
   9,    913,   -246,   -300
   9,    897,    286,    347
  10,   1012,  -1280,  -1341
   9,    880,  -2491,  -2480
  11,   1117,  -7946,  -7977
  12,   1144,   -246,   -265
  12,   1112,   7946,   7936
  12,   1134,   4787,   4818
  12,   1227,   2998,   3035
   8,    732,  -6146,  -6084
   5,    480,  -7621,  -7632
  12,   1138,   1727,   1778
   1,    134,  -1847,  -2791
   8,    778,   5194,   5242
  12,   1140,   1727,   1724
   9,    841,   6587,   6434
   4,    434,  -2009,  -2002
   4,    299,   -894,  -1001
   8,    709,  -4464,  -4476
  10,    973,   3242,   3273
  10,    954,  -3202,  -3276
  13,   1302,   2613,   2618
   4,    403,   2091,   2290
   6,    528,  -4667,  -4796
   8,    766,  -5153,  -5197
  12,   1141,   4787,   4821
   9,    885,  -2491,  -2477
   9,    912,   -246,   -189
   8,    697,   6146,   6115
  10,   1024,  -1280,  -1361
  13,   1287,   2613,   2647
   9,    929,   -246,   -298
  13,   1335,   2613,   2601
  13,   1304,   1483,   1540
   9,    920,  -3810,  -3786
   6,    591,   1361,   1404
  12,   1147,  -7501,  -7453
  12,   1250,   5234,   5245
  10,    971,   4990,   5049
  10,   1043,  -5376,  -5408
   8,    766,  -7094,  -7216
   8,    697,  -6146,  -6152
   4,    306,   7298,   7493
   5,    523,  -3525,  -3563
  12,   1153,  -1727,  -1763
   1,    170,  -1847,  -2494
   8,    758,   1098,   1032
   9,    850,   2491,   2552
  13,   1286,  -6709,  -6801
  10,   1001,  -6872,  -6899
  12,   1197,  -1098,  -1086
  10,   1021,   5416,   5425
  11,   1092,  -3850,  -3848
  11,   1108,  -3850,  -3917
   3,    316,    894,    659
   6,    530,   7621,   7617
   8,    716,  -7824,  -7823
  10,   1005,   1320,   1376
  11,   1117,    246,    229
   9,    905,  -3810,  -3908
   8,    770,   5194,   5052
  10,    935,  -7298,  -7385
  12,   1139,  -3405,  -3396
   6,    501,  -4667,  -4598
  13,   1286,   5579,   5535
   8,    681,  -3728,  -3603
  12,   1135,   7501,   7494
   9,    895,  -5701,  -5674
  13,   1297,  -1483,  -1451
   6,    558,   5457,   5565
  11,   1104,    246,    165
   8,    683,  -7824,  -7870
  10,    979,    894,    888
  12,   1101,   -246,   -171
   9,    868,  -5701,  -5701
   9,    902,  -4342,  -4391
   3,    310,  -7298,  -7458
   8,    739,   7824,   7681
   1,    130,  -5943,  -5971
  12,   1201,  -7054,  -7053
   6,    574,  -2735,  -2715
   8,    772,   7135,   7076
   9,    861,  -1605,  -1600
   8,    695,  -7824,  -7770
   1,    143,  -1847,  -1905
   8,    723,  -7824,  -7870
   4,    341,   3202,   3390
   8,    708,  -3728,  -3637
  10,    977,  -6146,  -6157
  12,   1148,  -7501,  -7531
   6,    491,   3525,   3609
   8,    693,  -2050,  -2101
   6,    629,  -5457,  -5600
  10,   1006,   1320,   1274
   9,    870,  -5701,  -5711
   4,    332,   -894,   -864
   1,    126,  -1847,  -1709
  10,   1023,   6912,   6834
   3,    305,    894,   1083
   5,    486,    571,    480
  13,   1293,  -2613,  -2614
   9,    862,  -1605,  -1700
  12,   1142,  -3405,  -3415
  10,    948,  -7298,  -7334
  12,   1189,  -7054,  -7125
  10,    977,   6146,   6044
  12,   1149,    691,    696
   6,    584,  -2735,  -2725
   6,    519,   3525,   3672
   8,    764,  -5153,  -5105
  12,   1156,   2369,   2394
  12,   1106,  -4787,  -4803
  10,    963,   4990,   4851
  10,   1044,  -6872,  -6906
   9,    892,    286,    296
   6,    579,   6831,   6615
  13,   1324,  -6709,  -6751
   6,    573,   6831,   6865
   9,    905,  -7906,  -7854
  11,   1100,   4342,   4291
   8,    777,   3039,   3087
  12,   1071,   3850,   3809
   8,    703,    368,    376
